Date,SPY,QQQ,TLT,GLD,VNQ,DBC
2019-02-08,242.580322265625,161.11676025390625,99.0768814086914,124.20999908447266,64.02522277832031,13.265928268432617
2019-02-11,242.71484375,160.96385192871094,98.688232421875,123.5999984741211,64.20027923583984,13.188848495483398
2019-02-12,245.8360595703125,163.34390258789062,98.43719482421875,123.86000061035156,63.796897888183594,13.265928268432617
2019-02-13,246.63427734375,163.45858764648438,98.06468963623047,123.37000274658203,64.12418365478516,13.343006134033203
2019-02-14,246.08709716796875,163.65931701660156,98.62347412109375,124.05999755859375,64.32967376708984,13.377262115478516
2019-02-15,248.76881408691406,164.34750366210938,98.77732849121094,124.80000305175781,64.76350402832031,13.62562370300293
2019-02-19,249.19931030273438,164.6724853515625,99.02833557128906,126.69999694824219,64.74828338623047,13.659879684448242
2019-02-20,249.70162963867188,164.6438446044922,98.74493408203125,126.4800033569336,64.34488677978516,13.702702522277832
2019-02-21,248.8135986328125,164.0416717529297,97.86226654052734,125.05000305175781,64.40579223632812,13.745521545410156
2019-02-22,250.35626220703125,165.2555694580078,98.44529724121094,125.5,64.78636169433594,13.779778480529785
2019-02-25,250.6971435546875,165.8577423095703,98.15375518798828,125.37000274658203,64.27638244628906,13.574238777160645
2019-02-26,250.51773071289062,166.0298309326172,98.6396484375,125.58000183105469,64.07849884033203,13.634188652038574
2019-02-27,250.41014099121094,165.9246368408203,97.52212524414062,124.69000244140625,63.75883483886719,13.702702522277832
2019-02-28,249.9436492919922,165.54237365722656,97.19012451171875,123.98999786376953,63.92626190185547,13.668445587158203
2019-03-01,251.5043182373047,166.68936157226562,96.29182434082031,121.87999725341797,63.728389739990234,13.514288902282715
2019-03-04,250.5894012451172,166.71803283691406,97.04652404785156,121.55999755859375,64.01763153076172,13.557110786437988
2019-03-05,250.2487335205078,166.8422393798828,97.24935150146484,121.72000122070312,64.1926498413086,13.62562370300293
2019-03-06,248.73292541503906,165.89598083496094,97.6064453125,121.61000061035156,63.89583206176758,13.548545837402344
2019-03-07,246.65219116210938,163.86001586914062,98.23934936523438,121.51000213623047,63.75883483886719,13.514288902282715
2019-03-08,246.1588592529297,163.61146545410156,98.65325164794922,122.83999633789062,63.827335357666016,13.505725860595703
2019-03-11,249.72848510742188,167.01429748535156,98.36112213134766,122.23999786376953,64.76350402832031,13.522852897644043
2019-03-12,250.67022705078125,167.93191528320312,99.05085754394531,122.9800033569336,65.06034851074219,13.60849666595459
2019-03-13,252.32949829101562,169.19363403320312,98.86428833007812,123.83999633789062,65.3800277709961,13.694136619567871
2019-03-14,252.16799926757812,168.9068603515625,98.15008544921875,122.41000366210938,65.47895050048828,13.634188652038574
2019-03-15,253.4139404296875,170.4744873046875,98.79932403564453,122.97000122070312,65.27348327636719,13.634188652038574
2019-03-18,254.3327178955078,170.88050842285156,98.74253845214844,123.04000091552734,64.94617462158203,13.702702522277832
2019-03-19,254.39572143554688,171.45498657226562,98.5234146118164,123.37999725341797,64.74828338623047,13.736958503723145
2019-03-20,253.63006591796875,172.1349334716797,99.55403137207031,124.18000030517578,64.94617462158203,13.839727401733398
2019-03-21,256.4947509765625,174.8257293701172,99.77307891845703,123.68000030517578,66.10307312011719,13.771214485168457
2019-03-22,251.55809020996094,170.9857940673828,101.32307434082031,123.97000122070312,65.62358093261719,13.65131664276123
2019-03-25,251.3689727783203,170.66021728515625,101.4853744506836,124.91999816894531,65.7072982788086,13.702702522277832
2019-03-26,253.24270629882812,171.45498657226562,101.41232299804688,124.30000305175781,66.23246002197266,13.728395462036133
2019-03-27,251.91842651367188,170.3538055419922,102.3455810546875,123.6500015258789,66.04219818115234,13.65131664276123
2019-03-28,252.87330627441406,170.74642944335938,102.7026138305664,121.9000015258789,66.68302154541016,13.60849666595459
2019-03-29,254.46786499023438,172.0391845703125,102.6052474975586,122.01000213623047,66.62171173095703,13.617058753967285
2019-04-01,257.4856262207031,174.3181915283203,101.1478500366211,121.52999877929688,66.58338165283203,13.745521545410156
2019-04-02,257.61175537109375,174.97894287109375,101.33488464355469,121.9800033569336,67.05097198486328,13.779778480529785
2019-04-03,258.0171813964844,175.984375,100.45655822753906,121.80000305175781,66.97434997558594,13.796908378601074
2019-04-04,258.7017822265625,175.9173583984375,100.74115753173828,122.11000061035156,66.86700439453125,13.805472373962402
2019-04-05,259.9539794921875,176.82705688476562,100.8713150024414,121.9800033569336,67.33460235595703,13.84829330444336
2019-04-08,260.152099609375,177.27716064453125,100.51347351074219,122.51000213623047,66.958984375,13.899676322937012
2019-04-09,258.8188171386719,176.6547088623047,100.83064270019531,123.1500015258789,66.60636901855469,13.87398624420166
2019-04-10,259.7017517089844,177.60269165039062,101.07463836669922,123.52999877929688,67.2196273803711,13.99388313293457
